"","date","state","diff"
"4138",2020-05-06,"PA",936
"4139",2020-05-07,"PA",1156
"4140",2020-05-08,"PA",1415
"4141",2020-05-09,"PA",1189
"4142",2020-05-10,"PA",1379
"4143",2020-01-23,"RI",0
"4144",2020-01-24,"RI",0
"4145",2020-01-25,"RI",0
"4146",2020-01-26,"RI",0
"4147",2020-01-27,"RI",0
"4148",2020-01-28,"RI",0
"4149",2020-01-29,"RI",0
"4150",2020-01-30,"RI",0
"4151",2020-01-31,"RI",0
"4152",2020-02-01,"RI",0
"4153",2020-02-02,"RI",0
"4154",2020-02-03,"RI",0
"4155",2020-02-04,"RI",0
"4156",2020-02-05,"RI",0
"4157",2020-02-06,"RI",0
"4158",2020-02-07,"RI",0
"4159",2020-02-08,"RI",0
"4160",2020-02-09,"RI",0
"4161",2020-02-10,"RI",0
"4162",2020-02-11,"RI",0
"4163",2020-02-12,"RI",0
"4164",2020-02-13,"RI",0
"4165",2020-02-14,"RI",0
"4166",2020-02-15,"RI",0
"4167",2020-02-16,"RI",0
"4168",2020-02-17,"RI",0
"4169",2020-02-18,"RI",0
"4170",2020-02-19,"RI",0
"4171",2020-02-20,"RI",0
"4172",2020-02-21,"RI",0
"4173",2020-02-22,"RI",0
"4174",2020-02-23,"RI",0
"4175",2020-02-24,"RI",0
"4176",2020-02-25,"RI",0
"4177",2020-02-26,"RI",0
"4178",2020-02-27,"RI",0
"4179",2020-02-28,"RI",0
"4180",2020-02-29,"RI",0
"4181",2020-03-01,"RI",1
"4182",2020-03-02,"RI",1
"4183",2020-03-03,"RI",0
"4184",2020-03-04,"RI",0
"4185",2020-03-05,"RI",0
"4186",2020-03-06,"RI",0
"4187",2020-03-07,"RI",1
"4188",2020-03-08,"RI",0
"4189",2020-03-09,"RI",0
"4190",2020-03-10,"RI",0
"4191",2020-03-11,"RI",2
"4192",2020-03-12,"RI",-2
"4193",2020-03-13,"RI",9
"4194",2020-03-14,"RI",8
"4195",2020-03-15,"RI",0
"4196",2020-03-16,"RI",1
"4197",2020-03-17,"RI",2
"4198",2020-03-18,"RI",10
"4199",2020-03-19,"RI",11
"4200",2020-03-20,"RI",10
"4201",2020-03-21,"RI",12
"4202",2020-03-22,"RI",17
"4203",2020-03-23,"RI",23
"4204",2020-03-24,"RI",18
"4205",2020-03-25,"RI",8
"4206",2020-03-26,"RI",33
"4207",2020-03-27,"RI",38
"4208",2020-03-28,"RI",36
"4209",2020-03-29,"RI",55
"4210",2020-03-30,"RI",114
"4211",2020-03-31,"RI",80
"4212",2020-04-01,"RI",78
"4213",2020-04-02,"RI",79
"4214",2020-04-03,"RI",66
"4215",2020-04-04,"RI",95
"4216",2020-04-05,"RI",116
"4217",2020-04-06,"RI",160
"4218",2020-04-07,"RI",147
"4219",2020-04-08,"RI",221
"4220",2020-04-09,"RI",277
"4221",2020-04-10,"RI",0
"4222",2020-04-11,"RI",622
"4223",2020-04-12,"RI",316
"4224",2020-04-13,"RI",0
"4225",2020-04-14,"RI",586
"4226",2020-04-15,"RI",0
"4227",2020-04-16,"RI",278
"4228",2020-04-17,"RI",648
"4229",2020-04-18,"RI",314
"4230",2020-04-19,"RI",215
"4231",2020-04-20,"RI",384
"4232",2020-04-21,"RI",410
"4233",2020-04-22,"RI",341
"4234",2020-04-23,"RI",415
"4235",2020-04-24,"RI",443
"4236",2020-04-25,"RI",430
"4237",2020-04-26,"RI",310
"4238",2020-04-27,"RI",269
"4239",2020-04-28,"RI",219
"4240",2020-04-29,"RI",320
"4241",2020-04-30,"RI",374
"4242",2020-05-01,"RI",341
"4243",2020-05-02,"RI",327
"4244",2020-05-03,"RI",188
"4245",2020-05-04,"RI",175
"4246",2020-05-05,"RI",281
"4247",2020-05-06,"RI",272
"4248",2020-05-07,"RI",325
"4249",2020-05-08,"RI",249
"4250",2020-05-09,"RI",210
"4251",2020-05-10,"RI",285
"4252",2020-01-23,"SC",0
"4253",2020-01-24,"SC",0
"4254",2020-01-25,"SC",0
"4255",2020-01-26,"SC",0
"4256",2020-01-27,"SC",0
"4257",2020-01-28,"SC",0
"4258",2020-01-29,"SC",0
"4259",2020-01-30,"SC",0
"4260",2020-01-31,"SC",0
"4261",2020-02-01,"SC",0
"4262",2020-02-02,"SC",0
"4263",2020-02-03,"SC",0
"4264",2020-02-04,"SC",0
"4265",2020-02-05,"SC",0
"4266",2020-02-06,"SC",0
"4267",2020-02-07,"SC",0
"4268",2020-02-08,"SC",0
"4269",2020-02-09,"SC",0
"4270",2020-02-10,"SC",0
"4271",2020-02-11,"SC",0
"4272",2020-02-12,"SC",0
"4273",2020-02-13,"SC",0
"4274",2020-02-14,"SC",0
"4275",2020-02-15,"SC",0
"4276",2020-02-16,"SC",0
"4277",2020-02-17,"SC",0
"4278",2020-02-18,"SC",0
"4279",2020-02-19,"SC",0
"4280",2020-02-20,"SC",0
"4281",2020-02-21,"SC",0
"4282",2020-02-22,"SC",0
"4283",2020-02-23,"SC",0
"4284",2020-02-24,"SC",0
"4285",2020-02-25,"SC",0
"4286",2020-02-26,"SC",0
"4287",2020-02-27,"SC",0
"4288",2020-02-28,"SC",0
"4289",2020-02-29,"SC",0
"4290",2020-03-01,"SC",0
"4291",2020-03-02,"SC",0
"4292",2020-03-03,"SC",0
"4293",2020-03-04,"SC",0
"4294",2020-03-05,"SC",0
"4295",2020-03-06,"SC",0
"4296",2020-03-07,"SC",2
"4297",2020-03-08,"SC",0
"4298",2020-03-09,"SC",1
"4299",2020-03-10,"SC",4
"4300",2020-03-11,"SC",3
"4301",2020-03-12,"SC",-3
"4302",2020-03-13,"SC",1
"4303",2020-03-14,"SC",11
"4304",2020-03-15,"SC",0
"4305",2020-03-16,"SC",11
"4306",2020-03-17,"SC",17
"4307",2020-03-18,"SC",13
"4308",2020-03-19,"SC",20
"4309",2020-03-20,"SC",46
"4310",2020-03-21,"SC",48
"4311",2020-03-22,"SC",22
"4312",2020-03-23,"SC",102
"4313",2020-03-24,"SC",44
"4314",2020-03-25,"SC",82
"4315",2020-03-26,"SC",0
"4316",2020-03-27,"SC",118
"4317",2020-03-28,"SC",118
"4318",2020-03-29,"SC",114
"4319",2020-03-30,"SC",151
"4320",2020-03-31,"SC",158
"4321",2020-04-01,"SC",210
"4322",2020-04-02,"SC",261
"4323",2020-04-03,"SC",146
"4324",2020-04-04,"SC",217
"4325",2020-04-05,"SC",132
"4326",2020-04-06,"SC",183
"4327",2020-04-07,"SC",185
"4328",2020-04-08,"SC",0
"4329",2020-04-09,"SC",376
"4330",2020-04-10,"SC",274
"4331",2020-04-11,"SC",144
"4332",2020-04-12,"SC",109
"4333",2020-04-13,"SC",71
"4334",2020-04-14,"SC",162
"4335",2020-04-15,"SC",103
"4336",2020-04-16,"SC",275
"4337",2020-04-17,"SC",168
"4338",2020-04-18,"SC",149
"4339",2020-04-19,"SC",129
"4340",2020-04-20,"SC",69
"4341",2020-04-21,"SC",-7
"4342",2020-04-22,"SC",322
"4343",2020-04-23,"SC",156
"4344",2020-04-24,"SC",153
"4345",2020-04-25,"SC",183
"4346",2020-04-26,"SC",245
"4347",2020-04-27,"SC",115
"4348",2020-04-28,"SC",122
"4349",2020-04-29,"SC",147
"4350",2020-04-30,"SC",213
"4351",2020-05-01,"SC",163
"4352",2020-05-02,"SC",231
"4353",2020-05-03,"SC",137
"4354",2020-05-04,"SC",131
"4355",2020-05-05,"SC",84
"4356",2020-05-06,"SC",95
"4357",2020-05-07,"SC",206
"4358",2020-05-08,"SC",225
"4359",2020-05-09,"SC",164
"4360",2020-05-10,"SC",122
"4361",2020-01-23,"SD",0
"4362",2020-01-24,"SD",0
"4363",2020-01-25,"SD",0
"4364",2020-01-26,"SD",0
"4365",2020-01-27,"SD",0
"4366",2020-01-28,"SD",0
"4367",2020-01-29,"SD",0
"4368",2020-01-30,"SD",0
"4369",2020-01-31,"SD",0
"4370",2020-02-01,"SD",0
"4371",2020-02-02,"SD",0
"4372",2020-02-03,"SD",0
"4373",2020-02-04,"SD",0
"4374",2020-02-05,"SD",0
"4375",2020-02-06,"SD",0
"4376",2020-02-07,"SD",0
"4377",2020-02-08,"SD",0
"4378",2020-02-09,"SD",0
"4379",2020-02-10,"SD",0
"4380",2020-02-11,"SD",0
"4381",2020-02-12,"SD",0
"4382",2020-02-13,"SD",0
"4383",2020-02-14,"SD",0
"4384",2020-02-15,"SD",0
"4385",2020-02-16,"SD",0
"4386",2020-02-17,"SD",0
"4387",2020-02-18,"SD",0
"4388",2020-02-19,"SD",0
"4389",2020-02-20,"SD",0
"4390",2020-02-21,"SD",0
"4391",2020-02-22,"SD",0
"4392",2020-02-23,"SD",0
"4393",2020-02-24,"SD",0
"4394",2020-02-25,"SD",0
"4395",2020-02-26,"SD",0
"4396",2020-02-27,"SD",0
"4397",2020-02-28,"SD",0
"4398",2020-02-29,"SD",0
"4399",2020-03-01,"SD",0
"4400",2020-03-02,"SD",0
"4401",2020-03-03,"SD",0
"4402",2020-03-04,"SD",0
"4403",2020-03-05,"SD",0
"4404",2020-03-06,"SD",0
"4405",2020-03-07,"SD",0
"4406",2020-03-08,"SD",0
"4407",2020-03-09,"SD",0
"4408",2020-03-10,"SD",0
"4409",2020-03-11,"SD",8
"4410",2020-03-12,"SD",-1
"4411",2020-03-13,"SD",1
"4412",2020-03-14,"SD",0
"4413",2020-03-15,"SD",0
"4414",2020-03-16,"SD",2
"4415",2020-03-17,"SD",1
"4416",2020-03-18,"SD",0
"4417",2020-03-19,"SD",3
"4418",2020-03-20,"SD",0
"4419",2020-03-21,"SD",0
"4420",2020-03-22,"SD",7
"4421",2020-03-23,"SD",7
"4422",2020-03-24,"SD",2
"4423",2020-03-25,"SD",11
"4424",2020-03-26,"SD",5
"4425",2020-03-27,"SD",12
"4426",2020-03-28,"SD",10
"4427",2020-03-29,"SD",22
"4428",2020-03-30,"SD",11
"4429",2020-03-31,"SD",7
"4430",2020-04-01,"SD",21
"4431",2020-04-02,"SD",36
"4432",2020-04-03,"SD",22
"4433",2020-04-04,"SD",25
"4434",2020-04-05,"SD",28
"4435",2020-04-06,"SD",48
"4436",2020-04-07,"SD",32
"4437",2020-04-08,"SD",73
"4438",2020-04-09,"SD",54
"4439",2020-04-10,"SD",89
"4440",2020-04-11,"SD",90
"4441",2020-04-12,"SD",104
"4442",2020-04-13,"SD",138
"4443",2020-04-14,"SD",120
"4444",2020-04-15,"SD",180
"4445",2020-04-16,"SD",143
"4446",2020-04-17,"SD",100
"4447",2020-04-18,"SD",131
"4448",2020-04-19,"SD",93
"4449",2020-04-20,"SD",50
"4450",2020-04-21,"SD",70
"4451",2020-04-22,"SD",103
"4452",2020-04-23,"SD",98
"4453",2020-04-24,"SD",84
"4454",2020-04-25,"SD",107
"4455",2020-04-26,"SD",65
"4456",2020-04-27,"SD",32
"4457",2020-04-28,"SD",69
"4458",2020-04-29,"SD",60
"4459",2020-04-30,"SD",76
"4460",2020-05-01,"SD",76
"4461",2020-05-02,"SD",63
"4462",2020-05-03,"SD",43
"4463",2020-05-04,"SD",37
"4464",2020-05-05,"SD",53
"4465",2020-05-06,"SD",59
"4466",2020-05-07,"SD",126
"4467",2020-05-08,"SD",239
"4468",2020-05-09,"SD",248
"4469",2020-05-10,"SD",124
"4470",2020-01-23,"TN",0
"4471",2020-01-24,"TN",0
"4472",2020-01-25,"TN",0
"4473",2020-01-26,"TN",0
"4474",2020-01-27,"TN",0
"4475",2020-01-28,"TN",0
"4476",2020-01-29,"TN",0
"4477",2020-01-30,"TN",0
"4478",2020-01-31,"TN",0
"4479",2020-02-01,"TN",0
"4480",2020-02-02,"TN",0
"4481",2020-02-03,"TN",0
"4482",2020-02-04,"TN",0
"4483",2020-02-05,"TN",0
"4484",2020-02-06,"TN",0
"4485",2020-02-07,"TN",0
"4486",2020-02-08,"TN",0
"4487",2020-02-09,"TN",0
"4488",2020-02-10,"TN",0
"4489",2020-02-11,"TN",0
"4490",2020-02-12,"TN",0
"4491",2020-02-13,"TN",0
"4492",2020-02-14,"TN",0
"4493",2020-02-15,"TN",0
"4494",2020-02-16,"TN",0
"4495",2020-02-17,"TN",0
"4496",2020-02-18,"TN",0
"4497",2020-02-19,"TN",0
"4498",2020-02-20,"TN",0
"4499",2020-02-21,"TN",0
"4500",2020-02-22,"TN",0
"4501",2020-02-23,"TN",0
"4502",2020-02-24,"TN",0
"4503",2020-02-25,"TN",0
"4504",2020-02-26,"TN",0
"4505",2020-02-27,"TN",0
"4506",2020-02-28,"TN",0
"4507",2020-02-29,"TN",0
"4508",2020-03-01,"TN",0
"4509",2020-03-02,"TN",0
"4510",2020-03-03,"TN",0
"4511",2020-03-04,"TN",0
"4512",2020-03-05,"TN",1
"4513",2020-03-06,"TN",0
"4514",2020-03-07,"TN",0
"4515",2020-03-08,"TN",2
"4516",2020-03-09,"TN",0
"4517",2020-03-10,"TN",0
"4518",2020-03-11,"TN",6
"4519",2020-03-12,"TN",9
"4520",2020-03-13,"TN",8
"4521",2020-03-14,"TN",6
"4522",2020-03-15,"TN",0
"4523",2020-03-16,"TN",20
"4524",2020-03-17,"TN",22
"4525",2020-03-18,"TN",26
"4526",2020-03-19,"TN",54
"4527",2020-03-20,"TN",69
"4528",2020-03-21,"TN",81
"4529",2020-03-22,"TN",89
"4530",2020-03-23,"TN",221
"4531",2020-03-24,"TN",158
"4532",2020-03-25,"TN",144
"4533",2020-03-26,"TN",181
"4534",2020-03-27,"TN",221
"4535",2020-03-28,"TN",193
"4536",2020-03-29,"TN",209
"4537",2020-03-30,"TN",197
"4538",2020-03-31,"TN",474
"4539",2020-04-01,"TN",542
"4540",2020-04-02,"TN",80
"4541",2020-04-03,"TN",54
"4542",2020-04-04,"TN",255
"4543",2020-04-05,"TN",311
"4544",2020-04-06,"TN",169
"4545",2020-04-07,"TN",337
"4546",2020-04-08,"TN",224
"4547",2020-04-09,"TN",271
"4548",2020-04-10,"TN",257
"4549",2020-04-11,"TN",241
"4550",2020-04-12,"TN",376
"4551",2020-04-13,"TN",102
"4552",2020-04-14,"TN",217
"4553",2020-04-15,"TN",0
"4554",2020-04-16,"TN",339
"4555",2020-04-17,"TN",97
"4556",2020-04-18,"TN",326
"4557",2020-04-19,"TN",481
"4558",2020-04-20,"TN",168
"4559",2020-04-21,"TN",156
"4560",2020-04-22,"TN",0
"4561",2020-04-23,"TN",872
"4562",2020-04-24,"TN",462
"4563",2020-04-25,"TN",461
"4564",2020-04-26,"TN",478
"4565",2020-04-27,"TN",251
"4566",2020-04-28,"TN",134
"4567",2020-04-29,"TN",314
"4568",2020-04-30,"TN",369
"4569",2020-05-01,"TN",1156
"4570",2020-05-02,"TN",770
"4571",2020-05-03,"TN",516
"4572",2020-05-04,"TN",394
"4573",2020-05-05,"TN",119
"4574",2020-05-06,"TN",248
"4575",2020-05-07,"TN",158
"4576",2020-05-08,"TN",345
"4577",2020-05-09,"TN",327
"4578",2020-05-10,"TN",217
"4579",2020-01-23,"TX",0
"4580",2020-01-24,"TX",0
"4581",2020-01-25,"TX",0
"4582",2020-01-26,"TX",0
"4583",2020-01-27,"TX",0
"4584",2020-01-28,"TX",0
"4585",2020-01-29,"TX",0
"4586",2020-01-30,"TX",0
"4587",2020-01-31,"TX",0
"4588",2020-02-01,"TX",0
"4589",2020-02-02,"TX",0
"4590",2020-02-03,"TX",0
"4591",2020-02-04,"TX",0
"4592",2020-02-05,"TX",0
"4593",2020-02-06,"TX",0
"4594",2020-02-07,"TX",0
"4595",2020-02-08,"TX",0
"4596",2020-02-09,"TX",0
"4597",2020-02-10,"TX",0
"4598",2020-02-11,"TX",0
"4599",2020-02-12,"TX",0
"4600",2020-02-13,"TX",0
"4601",2020-02-14,"TX",0
"4602",2020-02-15,"TX",0
"4603",2020-02-16,"TX",0
"4604",2020-02-17,"TX",0
"4605",2020-02-18,"TX",0
"4606",2020-02-19,"TX",0
"4607",2020-02-20,"TX",0
"4608",2020-02-21,"TX",0
"4609",2020-02-22,"TX",0
"4610",2020-02-23,"TX",0
"4611",2020-02-24,"TX",0
"4612",2020-02-25,"TX",0
"4613",2020-02-26,"TX",0
"4614",2020-02-27,"TX",0
"4615",2020-02-28,"TX",0
"4616",2020-02-29,"TX",0
"4617",2020-03-01,"TX",0
"4618",2020-03-02,"TX",0
"4619",2020-03-03,"TX",0
"4620",2020-03-04,"TX",0
"4621",2020-03-05,"TX",3
"4622",2020-03-06,"TX",1
"4623",2020-03-07,"TX",4
"4624",2020-03-08,"TX",3
"4625",2020-03-09,"TX",2
"4626",2020-03-10,"TX",3
"4627",2020-03-11,"TX",5
"4628",2020-03-12,"TX",6
"4629",2020-03-13,"TX",17
"4630",2020-03-14,"TX",16
"4631",2020-03-15,"TX",3
"4632",2020-03-16,"TX",22
"4633",2020-03-17,"TX",25
"4634",2020-03-18,"TX",86
"4635",2020-03-19,"TX",110
"4636",2020-03-20,"TX",123
"4637",2020-03-21,"TX",153
"4638",2020-03-22,"TX",61
"4639",2020-03-23,"TX",115
"4640",2020-03-24,"TX",197
"4641",2020-03-25,"TX",274
"4642",2020-03-26,"TX",334
"4643",2020-03-27,"TX",374
"4644",2020-03-28,"TX",518
"4645",2020-03-29,"TX",337
"4646",2020-03-30,"TX",355
"4647",2020-03-31,"TX",662
"4648",2020-04-01,"TX",546
"4649",2020-04-02,"TX",714
"4650",2020-04-03,"TX",665
"4651",2020-04-04,"TX",833
"4652",2020-04-05,"TX",642
"4653",2020-04-06,"TX",834
"4654",2020-04-07,"TX",882
"4655",2020-04-08,"TX",852
"4656",2020-04-09,"TX",1431
"4657",2020-04-10,"TX",897
"4658",2020-04-11,"TX",918
"4659",2020-04-12,"TX",654
"4660",2020-04-13,"TX",598
"4661",2020-04-14,"TX",731
"4662",2020-04-15,"TX",901
"4663",2020-04-16,"TX",969
"4664",2020-04-17,"TX",973
"4665",2020-04-18,"TX",855
"4666",2020-04-19,"TX",556
"4667",2020-04-20,"TX",491
"4668",2020-04-21,"TX",823
"4669",2020-04-22,"TX",747
"4670",2020-04-23,"TX",1329
"4671",2020-04-24,"TX",992
"4672",2020-04-25,"TX",511
"4673",2020-04-26,"TX",814
"4674",2020-04-27,"TX",354
"4675",2020-04-28,"TX",1036
"4676",2020-04-29,"TX",900
"4677",2020-04-30,"TX",1470
"4678",2020-05-01,"TX",965
"4679",2020-05-02,"TX",1225
"4680",2020-05-03,"TX",1081
"4681",2020-05-04,"TX",785
"4682",2020-05-05,"TX",1129
"4683",2020-05-06,"TX",1016
"4684",2020-05-07,"TX",1108
"4685",2020-05-08,"TX",1210
"4686",2020-05-09,"TX",1148
"4687",2020-05-10,"TX",864
"4688",2020-01-23,"UT",0
"4689",2020-01-24,"UT",0
"4690",2020-01-25,"UT",0
"4691",2020-01-26,"UT",0
"4692",2020-01-27,"UT",0
"4693",2020-01-28,"UT",0
"4694",2020-01-29,"UT",0
"4695",2020-01-30,"UT",0
"4696",2020-01-31,"UT",0
"4697",2020-02-01,"UT",0
"4698",2020-02-02,"UT",0
"4699",2020-02-03,"UT",0
"4700",2020-02-04,"UT",0
"4701",2020-02-05,"UT",0
"4702",2020-02-06,"UT",0
"4703",2020-02-07,"UT",0
"4704",2020-02-08,"UT",0
"4705",2020-02-09,"UT",0
"4706",2020-02-10,"UT",0
"4707",2020-02-11,"UT",0
"4708",2020-02-12,"UT",0
"4709",2020-02-13,"UT",0
"4710",2020-02-14,"UT",0
"4711",2020-02-15,"UT",0
"4712",2020-02-16,"UT",0
"4713",2020-02-17,"UT",0
"4714",2020-02-18,"UT",0
"4715",2020-02-19,"UT",0
"4716",2020-02-20,"UT",0
"4717",2020-02-21,"UT",0
"4718",2020-02-22,"UT",0
"4719",2020-02-23,"UT",0
"4720",2020-02-24,"UT",0
"4721",2020-02-25,"UT",0
"4722",2020-02-26,"UT",0
"4723",2020-02-27,"UT",0
"4724",2020-02-28,"UT",0
"4725",2020-02-29,"UT",0
"4726",2020-03-01,"UT",0
"4727",2020-03-02,"UT",0
"4728",2020-03-03,"UT",0
"4729",2020-03-04,"UT",0
"4730",2020-03-05,"UT",0
"4731",2020-03-06,"UT",0
"4732",2020-03-07,"UT",1
"4733",2020-03-08,"UT",0
"4734",2020-03-09,"UT",0
"4735",2020-03-10,"UT",1
"4736",2020-03-11,"UT",1
"4737",2020-03-12,"UT",0
"4738",2020-03-13,"UT",6
"4739",2020-03-14,"UT",1
"4740",2020-03-15,"UT",8
"4741",2020-03-16,"UT",10
"4742",2020-03-17,"UT",11
"4743",2020-03-18,"UT",8
"4744",2020-03-19,"UT",15
"4745",2020-03-20,"UT",33
"4746",2020-03-21,"UT",23
"4747",2020-03-22,"UT",44
"4748",2020-03-23,"UT",95
"4749",2020-03-24,"UT",41
"4750",2020-03-25,"UT",42
"4751",2020-03-26,"UT",56
"4752",2020-03-27,"UT",76
"4753",2020-03-28,"UT",130
"4754",2020-03-29,"UT",118
"4755",2020-03-30,"UT",78
"4756",2020-03-31,"UT",90
"4757",2020-04-01,"UT",0
"4758",2020-04-02,"UT",198
"4759",2020-04-03,"UT",162
"4760",2020-04-04,"UT",180
"4761",2020-04-05,"UT",173
"4762",2020-04-06,"UT",77
"4763",2020-04-07,"UT",61
"4764",2020-04-08,"UT",109
"4765",2020-04-09,"UT",8
"4766",2020-04-10,"UT",247
"4767",2020-04-11,"UT",104
"4768",2020-04-12,"UT",96
"4769",2020-04-13,"UT",60
"4770",2020-04-14,"UT",54
"4771",2020-04-15,"UT",131
"4772",2020-04-16,"UT",135
"4773",2020-04-17,"UT",110
"4774",2020-04-18,"UT",124
"4775",2020-04-19,"UT",152
"4776",2020-04-20,"UT",144
"4777",2020-04-21,"UT",84
"4778",2020-04-22,"UT",148
"4779",2020-04-23,"UT",167
"4780",2020-04-24,"UT",170
"4781",2020-04-25,"UT",166
"4782",2020-04-26,"UT",175
"4783",2020-04-27,"UT",113
"4784",2020-04-28,"UT",109
"4785",2020-04-29,"UT",152
"4786",2020-04-30,"UT",175
"4787",2020-05-01,"UT",156
"4788",2020-05-02,"UT",157
"4789",2020-05-03,"UT",190
"4790",2020-05-04,"UT",142
"4791",2020-05-05,"UT",132
"4792",2020-05-06,"UT",146
"4793",2020-05-07,"UT",129
"4794",2020-05-08,"UT",195
"4795",2020-05-09,"UT",184
"4796",2020-05-10,"UT",148
"4797",2020-01-23,"VA",0
"4798",2020-01-24,"VA",0
"4799",2020-01-25,"VA",0
"4800",2020-01-26,"VA",0
"4801",2020-01-27,"VA",0
"4802",2020-01-28,"VA",0
"4803",2020-01-29,"VA",0
"4804",2020-01-30,"VA",0
"4805",2020-01-31,"VA",0
"4806",2020-02-01,"VA",0
"4807",2020-02-02,"VA",0
"4808",2020-02-03,"VA",0
"4809",2020-02-04,"VA",0
"4810",2020-02-05,"VA",0
"4811",2020-02-06,"VA",0
"4812",2020-02-07,"VA",0
"4813",2020-02-08,"VA",0
"4814",2020-02-09,"VA",0
"4815",2020-02-10,"VA",0
"4816",2020-02-11,"VA",0
"4817",2020-02-12,"VA",0
"4818",2020-02-13,"VA",0
"4819",2020-02-14,"VA",0
"4820",2020-02-15,"VA",0
"4821",2020-02-16,"VA",0
"4822",2020-02-17,"VA",0
"4823",2020-02-18,"VA",0
"4824",2020-02-19,"VA",0
"4825",2020-02-20,"VA",0
"4826",2020-02-21,"VA",0
"4827",2020-02-22,"VA",0
"4828",2020-02-23,"VA",0
"4829",2020-02-24,"VA",0
"4830",2020-02-25,"VA",0
"4831",2020-02-26,"VA",0
"4832",2020-02-27,"VA",0
"4833",2020-02-28,"VA",0
"4834",2020-02-29,"VA",0
"4835",2020-03-01,"VA",0
"4836",2020-03-02,"VA",0
"4837",2020-03-03,"VA",0
"4838",2020-03-04,"VA",0
"4839",2020-03-05,"VA",0
"4840",2020-03-06,"VA",0
"4841",2020-03-07,"VA",0
"4842",2020-03-08,"VA",2
"4843",2020-03-09,"VA",0
"4844",2020-03-10,"VA",6
"4845",2020-03-11,"VA",1
"4846",2020-03-12,"VA",3
"4847",2020-03-13,"VA",15
"4848",2020-03-14,"VA",10
"4849",2020-03-15,"VA",0
"4850",2020-03-16,"VA",12
"4851",2020-03-17,"VA",18
"4852",2020-03-18,"VA",12
"4853",2020-03-19,"VA",24
"4854",2020-03-20,"VA",20
"4855",2020-03-21,"VA",34
"4856",2020-03-22,"VA",63
"4857",2020-03-23,"VA",34
"4858",2020-03-24,"VA",39
"4859",2020-03-25,"VA",103
"4860",2020-03-26,"VA",70
"4861",2020-03-27,"VA",141
"4862",2020-03-28,"VA",133
"4863",2020-03-29,"VA",150
"4864",2020-03-30,"VA",130
"4865",2020-03-31,"VA",229
"4866",2020-04-01,"VA",234
"4867",2020-04-02,"VA",223
"4868",2020-04-03,"VA",306
"4869",2020-04-04,"VA",395
"4870",2020-04-05,"VA",233
"4871",2020-04-06,"VA",238
"4872",2020-04-07,"VA",457
"4873",2020-04-08,"VA",310
"4874",2020-04-09,"VA",397
"4875",2020-04-10,"VA",467
"4876",2020-04-11,"VA",568
"4877",2020-04-12,"VA",197
"4878",2020-04-13,"VA",473
"4879",2020-04-14,"VA",435
"4880",2020-04-15,"VA",318
"4881",2020-04-16,"VA",389
"4882",2020-04-17,"VA",602
"4883",2020-04-18,"VA",562
"4884",2020-04-19,"VA",489
"4885",2020-04-20,"VA",448
"4886",2020-04-21,"VA",640
"4887",2020-04-22,"VA",636
"4888",2020-04-23,"VA",732
"4889",2020-04-24,"VA",596
"4890",2020-04-25,"VA",772
"4891",2020-04-26,"VA",604
"4892",2020-04-27,"VA",568
"4893",2020-04-28,"VA",801
"4894",2020-04-29,"VA",623
"4895",2020-04-30,"VA",885
"4896",2020-05-01,"VA",1055
"4897",2020-05-02,"VA",836
"4898",2020-05-03,"VA",934
"4899",2020-05-04,"VA",821
"4900",2020-05-05,"VA",764
"4901",2020-05-06,"VA",728
"4902",2020-05-07,"VA",585
"4903",2020-05-08,"VA",772
"4904",2020-05-09,"VA",854
"4905",2020-05-10,"VA",885
"4906",2020-01-23,"VT",0
"4907",2020-01-24,"VT",0
"4908",2020-01-25,"VT",0
"4909",2020-01-26,"VT",0
"4910",2020-01-27,"VT",0
"4911",2020-01-28,"VT",0
"4912",2020-01-29,"VT",0
"4913",2020-01-30,"VT",0
"4914",2020-01-31,"VT",0
"4915",2020-02-01,"VT",0
"4916",2020-02-02,"VT",0
"4917",2020-02-03,"VT",0
"4918",2020-02-04,"VT",0
"4919",2020-02-05,"VT",0
"4920",2020-02-06,"VT",0
"4921",2020-02-07,"VT",0
"4922",2020-02-08,"VT",0
"4923",2020-02-09,"VT",0
"4924",2020-02-10,"VT",0
"4925",2020-02-11,"VT",0
"4926",2020-02-12,"VT",0
"4927",2020-02-13,"VT",0
"4928",2020-02-14,"VT",0
"4929",2020-02-15,"VT",0
"4930",2020-02-16,"VT",0
"4931",2020-02-17,"VT",0
"4932",2020-02-18,"VT",0
"4933",2020-02-19,"VT",0
"4934",2020-02-20,"VT",0
"4935",2020-02-21,"VT",0
"4936",2020-02-22,"VT",0
"4937",2020-02-23,"VT",0
"4938",2020-02-24,"VT",0
"4939",2020-02-25,"VT",0
"4940",2020-02-26,"VT",0
"4941",2020-02-27,"VT",0
"4942",2020-02-28,"VT",0
"4943",2020-02-29,"VT",0
"4944",2020-03-01,"VT",0
"4945",2020-03-02,"VT",0
"4946",2020-03-03,"VT",0
"4947",2020-03-04,"VT",0
"4948",2020-03-05,"VT",0
"4949",2020-03-06,"VT",0
"4950",2020-03-07,"VT",0
"4951",2020-03-08,"VT",1
"4952",2020-03-09,"VT",0
"4953",2020-03-10,"VT",0
"4954",2020-03-11,"VT",0
"4955",2020-03-12,"VT",1
"4956",2020-03-13,"VT",0
"4957",2020-03-14,"VT",3
"4958",2020-03-15,"VT",0
